Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Cluster271	1.4084400599402093e-09	3.430921198878102e-09	0.34071458812241695
Cluster290	1.5093001829320644e-09	3.6786229547948306e-09	0.34079681571389
Cluster31	1.590059124054263e-09	3.887323095128336e-09	0.3412562403033681
Cluster449	1.6708378499100974e-09	4.141090526580155e-09	0.3432984033033859
Cluster402	1.7794648601876642e-09	4.483753750375603e-09	0.3457318687565791
Cluster207	1.6319145476458899e-09	4.130516090970255e-09	0.34638922187282817
Cluster79	1.5590464671995632e-09	3.986296970198084e-09	0.34786112981843054
Cluster212	1.6487837717965658e-09	4.259333509013118e-09	0.3493414563630458
Cluster338	1.4613358251099604e-09	3.9243075270338495e-09	0.35480476377054215
Cluster133	1.359763488556444e-09	3.651840648098615e-09	0.35481607443756186
Cluster97	1.3356339895452894e-09	3.636147360693953e-09	0.35668972347780503
Cluster234	1.2505726420879403e-09	3.529170156527049e-09	0.36153711169669156
Cluster210	1.507818895398949e-09	4.2795177427857875e-09	0.3622939583921038
Cluster289	1.2828063371161203e-09	3.7205632091112518e-09	0.36512679781586754
